%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	nDPIclass	srcIpContinent	srcIpCountry	srcIpCity	srcIpPostcode	srcIpAccuracy	srcIpLat	srcIpLong	srcIpTimeZone	dstIpContinent	dstIpCountry	dstIpCity	dstIpPostcode	dstIpAccuracy	dstIpLat	dstIpLong	dstIpTimeZone	geoStat	pktsSnt	pktsRcvd	padBytesSnt	l7BytesSnt	l7BytesRcvd	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	minIAT	maxIAT	avgIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAvgWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpJA4T	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAvg	tcpRTTAckTripJitAvg	tcpRTTSseqAA	tcpRTTAckJitAvg	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	dnsStat	dnsHdrOPField	dnsHFlg_OpC_RetC	dnsCntQu_Asw_Aux_Add	dnsAAAqF	dnsQname	dnsAname	dnsAPname	dns4Aaddress	dns6Aaddress	dnsQType	dnsQClass	dnsAType	dnsAClass	dnsATTL	dnsMXpref	dnsSRVprio	dnsSRVwgt	dnsSRVprt	dnsOptStat	sslStat	sslProto	sslFlags	sslVersion	sslNumRecVer	sslRecVer	sslNumHandVer	sslHandVer	sslVuln	sslAlert	sslCipher	sslNumExt	sslExtList	sslNumSuppVer	sslSuppVer	sslNumSigAlg	sslSigAlg	sslNumECPt	sslECPt	sslNumECFormats	sslECFormats	sslNumALPN	sslALPNList	sslNumALPS	sslALPSList	sslNumNPN	sslNPNList	sslNumCipher	sslCipherList	sslNumCC_A_H_AD_HB	sslSessIdLen	sslGMTTime	sslServerName	sslCertVersion	sslCertSerial	sslCertSha1FP	sslCNotValidBefore_after_lifetime	sslCSigAlg	sslCKeyAlg	sslCPKeyType_Size	sslCSubjectCommonName	sslCSubjectOrgName	sslCSubjectOrgUnit	sslCSubjectLocality	sslCSubjectState	sslCSubjectCountry	sslCIssuerCommonName	sslCIssuerOrgName	sslCIssuerOrgUnit	sslCIssuerLocality	sslCIssuerState	sslCIssuerCountry	sslJA3Hash	sslJA3Desc	sslJA4	sslJA4Desc	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt	tCnt	Ps_Iat_Cnt_PsCnt_IatCnt	dsMinPl	dsMaxPl	dsMeanPl	dsLowQuartilePl	dsMedianPl	dsUppQuartilePl	dsIqdPl	dsModePl	dsRangePl	dsStdPl	dsRobStdPl	dsSkewPl	dsExcPl	dsMinIat	dsMaxIat	dsMeanIat	dsLowQuartileIat	dsMedianIat	dsUppQuartileIat	dsIqdIat	dsModeIat	dsRangeIat	dsStdIat	dsRobStdIat	dsSkewIat	dsExcIat
B	381	0x0400000000004001	1751528990.982243000	1751528996.119975000	5.137732000	1	3	eth:ipv4:tcp	a2:78:2d:14:60:64	dc:f5:05:6c:94:45	0x0800		51.8.64.151	de	"-"	443	172.20.10.4	05	"Private network"	57103	6	0x00	1	a2:78:2d:14:60:64_dc:f5:05:6c:94:45_11	-_AzureWave,TW	443	https	"TLS"	EU	DE	"--"	--	200	51.299300	9.491000	"Europe/Berlin"	--	--	"--"	--	0	0.000000	0.000000	""	0x00	11	14	0	5866	5805	0	1400	533.2727	690.017	0	4.449397	0.4670666	1.330006	2.141022	1141.749	-0.12	0.00522663	0x0a11	1	4445	42	42	0	0x00	0x4000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	627420736	11	5866	0	11	5805	0	2800	64240	64129.62	64000	64240	1	1	1	0	0x031b	0x0000	64240_2-1-1-4-1-31400_7	1	6	0x0000001e	1400	128	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.000278976	0.000131008	4.147543	0.2970927	1.11151	0.5731233	1.120866	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0000	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x04e00020	0x00000001	0x00	0x0303	1	0x0303	1	0x0303	0x00	0x0000000000000000	0xc030	5	0xff01;0x0000;0x000b;0x0023;0x0010	0		0		0		3	0x00;0x01;0x02	1	"http/1.1"	0		0		1	0xc030	1_0_4_1_0	0	1856328573.000000000																					c8d5b17a0fd5b4ee799ca8bd692fee69		t1205h1_c030_4527d988f689		1	15	5	85	85	17	573	58971	8	0_0_3_5_7;0_310_1_5_1;0_1000_1_5_1;274_370_1_1_1;311_0_1_1_7;1185_0_1_1_7;1296_2_1_1_1;1400_0_2_2_7	0	1400	533.2727	0	274	1268.25	1268.25	0	1400	606.5896	606.5896	0.5034598	-1.617562	0.5	1000	169.05	0.5	0.5	312.5	312	0.5	999.5	325.0028	231.2856	1.882511	2.361274
A	385	0x0400000000004000	1751528999.007101000	1751528999.136584000	0.129483000	1	3	eth:ipv4:tcp	dc:f5:05:6c:94:45	a2:78:2d:14:60:64	0x0800		172.20.10.4	05	"Private network"	57106	1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	6	0x00	1	dc:f5:05:6c:94:45_a2:78:2d:14:60:64_6	AzureWave,TW_-	53	domain	"DNS"	--	--	"--"	--	0	0.000000	0.000000	""	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	0x00	6	5	0	45	77	0	43	7.5	18.27418	0	0.049439	0.0215805	0.02764476	46.33813	347.536	0.09090909	-0.2622951	0x0a11	1	7	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4047210993	5	45	0	5	77	0	45	64240	65400.6	64240	65792	1	1	2	0	0x011b	0x0000	64240_2-1-3-1-1-41460_8	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.049249	0.030376	0.049249	0.0378118	0.01016153	0.049439	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x8001	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										15	1	11	11	0.7333333	1	1711	1243758	6	0_0_1_4_3;0_35_1_4_1;0_44_1_4_1;0_49_1_4_1;2_0_1_1_3;43_0_1_1_3	0	43	7.5	0	0	2	2	0	43	15.89287	1.4826	1.780521	1.184542	0.5	49.5	26.1	18	40	47	29	0.5	49	23.90188	21.4977	-0.2800467	-1.773256
B	385	0x0400000000004001	1751528999.056350000	1751528999.136456000	0.080106000	1	3	eth:ipv4:tcp	a2:78:2d:14:60:64	dc:f5:05:6c:94:45	0x0800		1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	172.20.10.4	05	"Private network"	57106	6	0x00	1	a2:78:2d:14:60:64_dc:f5:05:6c:94:45_5	-_AzureWave,TW	53	domain	"DNS"	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	--	--	"--"	--	0	0.000000	0.000000	""	0x00	5	6	0	77	45	0	77	15.4	35.49525	0	0.04485	0.0160212	0.02250004	62.4173	961.2264	-0.09090909	0.2622951	0x0a11	1	52088	53	53	0	0x00	0x4000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	329734509	5	77	0	5	45	0	77	65535	115336.6	65535	131072	0	1	1	0	0x031b	0x0000	65535_2-1-1-4-1-31400_13	1	6	0x0000001e	1400	8192	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.00019	0.000128	0.000565	0.0003363333	0.0001977186	0.03814813	0.01016346	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0001	0x8180	0x98_0x0001_0x0001	1_2_0_0	1.744186	"chrome.cloudflare-dns.com"	"chrome.cloudflare-dns.com";"chrome.cloudflare-dns.com"	"";""	162.159.61.3;172.64.41.3		1	1	1;1	1;1	48;48	0;0	0;0	0;0	0;0	0x00000000;0x00000000	0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										1	15	10	10	10	1	108	2226	4	0_0_2_4_2;0_30_1_4_1;0_44_1_4_1;77_4_1_1_1	0	77	15.4	0	0	19.25	19.25	0	77	30.8	14.27002	1.5	0.2499995	0.5	44.5	20	4.5	30.5	44.5	40	0.5	44	21.0634	21.0634	0.1946098	-1.70224
A	384	0x0400000000004000	1751528999.006386000	1751528999.154573000	0.148187000	1	3	eth:ipv4:tcp	dc:f5:05:6c:94:45	a2:78:2d:14:60:64	0x0800		172.20.10.4	05	"Private network"	57105	1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	6	0x00	1	dc:f5:05:6c:94:45_a2:78:2d:14:60:64_6	AzureWave,TW_-	53	domain	"DNS"	--	--	"--"	--	0	0.000000	0.000000	""	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	0x00	6	5	0	45	101	0	43	7.5	18.27418	0	0.061581	0.02469783	0.03265495	40.48938	303.6704	0.09090909	-0.3835616	0x0a11	1	6	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1102919202	5	45	0	5	101	0	45	64240	65400.6	64240	65792	1	1	2	0	0x011b	0x0000	64240_2-1-3-1-1-41460_8	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.061455	0.042512	0.061455	0.0466642	0.009844859	0.061581	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x8001	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										15	1	9	9	0.6	1	1711	1243758	6	0_0_1_4_3;0_42_1_4_1;0_43_1_4_1;0_61_1_4_1;2_0_1_1_3;43_0_1_1_3	0	43	7.5	0	0	2	2	0	43	15.89287	1.4826	1.780521	1.184542	0.5	61.5	29.7	21.5	43	52.5	31	0.5	61	27.7074	22.9803	-0.1696621	-1.653363
B	384	0x0400000000004001	1751528999.067841000	1751528999.154422000	0.086581000	1	3	eth:ipv4:tcp	a2:78:2d:14:60:64	dc:f5:05:6c:94:45	0x0800		1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	172.20.10.4	05	"Private network"	57105	6	0x00	1	a2:78:2d:14:60:64_dc:f5:05:6c:94:45_5	-_AzureWave,TW	53	domain	"DNS"	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	--	--	"--"	--	0	0.000000	0.000000	""	0x00	5	6	0	101	45	0	101	20.2	46.5587	0	0.043612	0.0173162	0.02689636	57.74939	1166.538	-0.09090909	0.3835616	0x0a11	1	34236	53	53	0	0x00	0x4000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4267646193	5	101	0	5	45	0	101	65535	115336.6	65535	131072	0	1	1	0	0x031b	0x0000	65535_2-1-1-4-1-31400_13	1	6	0x0000001e	1400	8192	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.000126	0.000126	0.000494	0.0003011653	0.0001963044	0.04696536	0.009846816	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0001	0x8180	0x98_0x0001_0x0001	1_2_0_0	2.302325	"chrome.cloudflare-dns.com"	"chrome.cloudflare-dns.com";"chrome.cloudflare-dns.com"	"";""			28	1	28;28	1;1	298;298	0;0	0;0	0;0	0;0	0x00000000;0x00000000	0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										1	15	8	8	8	1	108	2226	4	0_0_2_4_3;0_42_1_4_1;0_43_1_4_1;101_0_1_1_3	0	101	20.2	0	0	25.25	25.25	0	101	40.4	18.71782	1.5	0.25	0.5	43.5	21.75	0.5	42.5	43.5	43	0.5	43	24.54078	24.54078	0.0008301052	-1.998893
A	390	0x0400000000004000	1751528999.213178000	1751528999.367574000	0.154396000	1	3	eth:ipv4:tcp	dc:f5:05:6c:94:45	a2:78:2d:14:60:64	0x0800		172.20.10.4	05	"Private network"	57109	1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	6	0x00	1	dc:f5:05:6c:94:45_a2:78:2d:14:60:64_6	AzureWave,TW_-	53	domain	"DNS"	--	--	"--"	--	0	0.000000	0.000000	""	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	0x00	6	5	0	34	50	0	32	5.666667	13.56631	0	0.053887	0.02573267	0.02846311	38.86111	220.213	0.09090909	-0.1904762	0x0a11	1	5	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1518568852	5	34	0	5	50	0	34	64240	65400.6	64240	65792	1	1	2	0	0x011b	0x0000	64240_2-1-3-1-1-41460_8	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.05323301	0.03060502	0.05342499	0.0468732	0.01039703	0.05340901	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x8001	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										15	1	7	7	0.4666667	1	1711	1243758	5	0_0_1_4_2;0_30_1_4_1;0_53_2_4_2;2_16_1_1_1;32_0_1_1_2	0	32	5.666667	0	0	2	2	0	32	11.79925	1.4826	1.773845	1.171824	0.5	53.5	30.9	23.5	42	53.5	30	53.5	53	23.20129	22.239	-0.1789086	-1.469868
B	390	0x0400000000004001	1751528999.266411000	1751528999.367479000	0.101068000	1	3	eth:ipv4:tcp	a2:78:2d:14:60:64	dc:f5:05:6c:94:45	0x0800		1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	172.20.10.4	05	"Private network"	57109	6	0x00	1	a2:78:2d:14:60:64_dc:f5:05:6c:94:45_5	-_AzureWave,TW	53	domain	"DNS"	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	--	--	"--"	--	0	0.000000	0.000000	""	0x00	5	6	0	50	34	0	50	10	23.04886	0	0.060254	0.0202136	0.03090115	49.47165	494.7164	-0.09090909	0.1904762	0x0a11	1	58170	53	53	0	0x00	0x4000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2714270264	5	50	0	5	34	0	50	65535	115336.6	65535	131072	0	1	1	0	0x031b	0x0000	65535_2-1-1-4-1-31400_13	1	6	0x0000001e	1400	8192	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.000176	9.5008e-05	0.016576	0.005667498	0.009075596	0.0525407	0.0138009	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0001	0x8180	0x98_0x0001_0x0001	1_1_0_0	1.5	"www.google.com"	"www.google.com"	""	142.251.221.228		1	1	1	1	276	0	0	0	0	0x00000000	0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										1	15	6	6	6	1	108	2226	5	0_0_1_4_2;0_9_1_4_1;0_31_1_4_1;0_60_1_4_1;50_0_1_1_2	0	50	10	0	0	12.5	12.5	0	50	20	9.26625	1.5	0.25	0.5	60.5	25.5	9.5	31.5	60.5	51	0.5	60	26.72078	26.72078	0.4714759	-1.292928
A	389	0x0400000000004000	1751528999.212986000	1751528999.367666000	0.154680000	1	3	eth:ipv4:tcp	dc:f5:05:6c:94:45	a2:78:2d:14:60:64	0x0800		172.20.10.4	05	"Private network"	57108	1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	6	0x00	1	dc:f5:05:6c:94:45_a2:78:2d:14:60:64_6	AzureWave,TW_-	53	domain	"DNS"	--	--	"--"	--	0	0.000000	0.000000	""	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	0x00	6	5	0	34	62	0	32	5.666667	13.56631	0	0.053792	0.02578	0.02776622	38.78976	219.8086	0.09090909	-0.2916667	0x0a11	1	5	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3649721987	5	34	0	5	62	0	34	64240	65400.6	64240	65792	1	1	2	0	0x011b	0x0000	64240_2-1-3-1-1-41460_8	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.05372101	0.03800301	0.05372101	0.0460954	0.005971172	0.053792	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x8001	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										15	1	5	5	0.3333333	1	1711	1243758	6	0_0_1_4_2;0_38_1_4_1;0_46_1_4_1;0_53_1_4_1;2_15_1_1_1;32_0_1_1_2	0	32	5.666667	0	0	2	2	0	32	11.79925	1.4826	1.773845	1.171824	0.5	53.5	30.9	27	42.5	50	23	0.5	53	22.21036	17.0499	-0.4073645	-1.415632
B	389	0x0400000000004001	1751528999.266707000	1751528999.367479000	0.100772000	1	3	eth:ipv4:tcp	a2:78:2d:14:60:64	dc:f5:05:6c:94:45	0x0800		1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	172.20.10.4	05	"Private network"	57108	6	0x00	1	a2:78:2d:14:60:64_dc:f5:05:6c:94:45_5	-_AzureWave,TW	53	domain	"DNS"	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	--	--	"--"	--	0	0.000000	0.000000	""	0x00	5	6	0	62	34	0	62	12.4	28.58059	0	0.06234	0.0201544	0.03409293	49.61695	615.2502	-0.09090909	0.2916667	0x0a11	1	12027	53	53	0	0x00	0x4000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	502105840	5	62	0	5	34	0	62	65535	115336.6	65535	131072	0	1	1	0	0x031b	0x0000	65535_2-1-1-4-1-31400_13	1	6	0x0000001e	1400	8192	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	7.0992e-05	7.0992e-05	0.01608899	0.005474154	0.008820394	0.05156956	0.01065149	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0001	0x8180	0x98_0x0001_0x0001	1_1_0_0	1.875	"www.google.com"	"www.google.com"	""			28	1	28	1	86	0	0	0	0	0x00000000	0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										1	15	4	4	4	1	108	2226	4	0_0_2_4_3;0_38_1_4_1;0_62_1_4_1;62_0_1_1_3	0	62	12.4	0	0	15.5	15.5	0	62	24.8	11.49015	1.5	0.25	0.5	62.5	25.5	0.5	38.5	62.5	62	0.5	62	30.48497	30.48497	0.2934571	-1.618813
A	391	0x0400000000004000	1751528999.213347000	1751528999.392365000	0.179018000	1	3	eth:ipv4:tcp	dc:f5:05:6c:94:45	a2:78:2d:14:60:64	0x0800		172.20.10.4	05	"Private network"	57110	1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	6	0x00	1	dc:f5:05:6c:94:45_a2:78:2d:14:60:64_6	AzureWave,TW_-	53	domain	"DNS"	--	--	"--"	--	0	0.000000	0.000000	""	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	0x00	6	5	0	34	59	0	32	5.666667	13.56631	0	0.064299	0.02983633	0.03628372	33.51618	189.925	0.09090909	-0.2688172	0x0a11	1	5	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	419474574	5	34	0	5	59	0	34	64240	65400.6	64240	65792	1	1	2	0	0x011b	0x0000	64240_2-1-3-1-1-41460_8	1	6	0x0000001e	1460	256	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.064132	0.04447101	0.064132	0.0600462	0.008707825	0.06428899	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x8001	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										15	1	3	3	0.2	1	1711	1243758	5	0_0_1_4_2;0_44_1_4_1;0_64_2_4_2;2_5_1_1_1;32_0_1_1_2	0	32	5.666667	0	0	2	2	0	32	11.79925	1.4826	1.773845	1.171824	0.5	64.5	35.9	25	54.5	64.5	39.5	64.5	64	31.17371	29.28135	-0.2309629	-1.753148
B	391	0x0400000000004001	1751528999.277479000	1751528999.391977000	0.114498000	1	3	eth:ipv4:tcp	a2:78:2d:14:60:64	dc:f5:05:6c:94:45	0x0800		1.1.1.1	us	"APNIC and Cloudflare DNS Resol"	53	172.20.10.4	05	"Private network"	57110	6	0x00	1	a2:78:2d:14:60:64_dc:f5:05:6c:94:45_5	-_AzureWave,TW	53	domain	"DNS"	OC	AU	"--"	--	1000	-33.494000	143.210400	"Australia/Sydney"	--	--	"--"	--	0	0.000000	0.000000	""	0x00	5	6	0	59	34	0	59	11.8	27.19766	0	0.069604	0.0228996	0.03834074	43.66889	515.2928	-0.09090909	0.2688172	0x0a11	1	47553	53	53	0	0x00	0x4000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3670133374	5	59	0	5	34	0	59	65535	115336.6	65535	131072	0	1	1	0	0x031b	0x0000	65535_2-1-1-4-1-31400_13	1	6	0x0000001e	1400	8192	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.000156992	0.000156992	0.005728	0.002080491	0.003009464	0.0621267	0.009213202	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0201	0x8180	0x98_0x0001_0x0001	1_1_0_0	1.78125	"www.google.com"	"www.google.com"	""			65	1	65	1	19839	0	0	0	0	0x00000000	0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										1	15	2	2	2	1	108	2226	4	0_0_2_4_3;0_44_1_4_1;0_69_1_4_1;59_0_1_1_3	0	59	11.8	0	0	14.75	14.75	0	59	23.6	10.93417	1.5	0.2500002	0.5	69.5	28.75	0.5	44.5	69.5	69	0.5	69	34.17967	34.17967	0.2552902	-1.667192
A	38	0x0800000000008000	1751528882.429072000	1751528893.762424000	11.333352000	1	3	eth:ipv6:tcp	dc:f5:05:6c:94:45	a2:78:2d:14:60:64	0x86dd		2401:4900:51ed:bd51:1cd7:14b4:da09:b3a	in	"Bharti Airtel Limited"	43978	2606:4700:9762:e632:f4c5:0:6811:180e	us	"Cloudflare"	443	6	0x00	1	dc:f5:05:6c:94:45_a2:78:2d:14:60:64_8	AzureWave,TW_-	443	https	"TLS"	AS	IN	"--"	--	100	20.000000	77.000000	"Asia/Kolkata"	NA	US	"--"	--	100	37.751000	-97.822000	"America/Chicago"	0x00	8	0	0	0	0	0	0	0	0	0	4.19565	1.416669	1.273231	0.7058812	0	1	0	0x0013	65535	0	254	254	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4098409686	0	0	0	0	0	0	0	65330	65330	65330	65330	0	0	0	0	0x0002	0x0001	65330_2-4-8-1-3-2-4-8-1-3-2-4-8-1-3-2-4-8-1-31390_7	8	40	0x0000011e	1390	128	0x0000	0x00	0	0x00	3348802555	0	0.001	3348802.714060	1748180091.048364414	0	65535	0	0	0	0	0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0000	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										7	1	3	13	1.857143	4.333333	114	0	2	0_0_1_8_1;0_1000_7_8_7	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	1000	1000	1000	1000	0	1000	0	0	0	0	0
A	55	0x0800000000008000	1751528895.295228000	1751528895.295228000	0.000000000	1	3	eth:ipv6:tcp	dc:f5:05:6c:94:45	a2:78:2d:14:60:64	0x86dd		2401:4900:51ed:bd51:1cd7:14b4:da09:b3a	in	"Bharti Airtel Limited"	47186	2600:1901:0:c47c::	-	"-"	443	6	0x00	1	dc:f5:05:6c:94:45_a2:78:2d:14:60:64_1	AzureWave,TW_-	443	https	"TLS"	AS	IN	"--"	--	100	20.000000	77.000000	"Asia/Kolkata"	NA	US	"--"	--	100	37.751000	-97.822000	"America/Chicago"	0x00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0x0013	65535	0	254	254	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1695561111	0	0	0	0	0	0	0	65330	65330	65330	65330	0	0	0	0	0x0002	0x1000	65330_2-4-8-1-31390_7	1	5	0x0000011e	1390	128	0x0000	0x00	0	0x00	484695969	0	0.1	48469597.622253	1703059297.3968942020	0	65535	0	0	0	0	0	0x03	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	0x0000	0x0000	0x00_0x0000_0x0000	0_0_0_0	0																0x00000000	0x00000000	0x00	0x0000	0		0		0x00	0x0000000000000000	0x0000	0		0		0		0		0		0		0		0		0		0_0_0_0_0	0																										7	1	1	12	1.714286	12	114	0	1	0_0_1_1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
